"","simulation_number","angle","gap","ant","dist","re","diff_coef","stink_width","init_conc","shear_hair_1","shear_hair_2","shear_hair_3","shear_hair_4","shear_hair_5","shear_hair_6","shear_hair_7","shear_hair_8","shear_hair_9","shear_hair_10","shear_hair_11","shear_hair_12","shear_hair_13","shear_hair_14","shear_hair_15","shear_hair_16","shear_hair_17","shear_hair_18","shear_hair_19","shear_hair_20","shear_hair_21","shear_hair_22","shear_hair_23","shear_hair_24","shear_hair_25","flux_hair_1","flux_hair_2","flux_hair_3","flux_hair_4","flux_hair_5","flux_hair_6","flux_hair_7","flux_hair_8","flux_hair_9","flux_hair_10","flux_hair_11","flux_hair_12","flux_hair_13","flux_hair_14","flux_hair_15","flux_hair_16","flux_hair_17","flux_hair_18","flux_hair_19","flux_hair_20","flux_hair_21","flux_hair_22","flux_hair_23","flux_hair_24","flux_hair_25","Umean_hair_1","Umean_hair_2","Umean_hair_3","Umean_hair_4","Umean_hair_5","Umean_hair_6","Umean_hair_7","Umean_hair_8","Umean_hair_9","Umean_hair_10","Umean_hair_11","Umean_hair_12","Umean_hair_13","Umean_hair_14","Umean_hair_15","Umean_hair_16","Umean_hair_17","Umean_hair_18","Umean_hair_19","Umean_hair_20","Umean_hair_21","Umean_hair_22","Umean_hair_23","Umean_hair_24","Umean_hair_25","leakiness_row_1","leakiness_row_2","leakiness_row_3","leakiness_row_4","leakiness_row_5"
"344",344,57.880816,42.74485,28.280795,0.0085130748,8.3474538,2.8361948e-07,0.0052653987,3136082.2,50.9793586730957,34.8751728534699,24.2643423080444,33.3190860748291,26.7128028869629,151.485013150937,23.6967120170593,35.8076782226562,25.8657865524292,27.9991245269775,34.3446497917175,23.6557042002678,219.115893566638,24.9675829333265,24.3146877288818,29.5121898651123,165.90839012121,24.8873641222391,25.8859176907736,32.6957201491069,24.9418668746948,25.9176163869819,28.643408145092,33.3772048657428,25.1519842147827,-0.00287773683271371,0.000476109554991126,-0.000143096659332514,7.11389845237134e-05,-0.000468519203364849,0.000254937157034874,-0.000259312901645899,0.000266206867992878,-0.000425043448805809,-0.000588807862251997,-0.000105681041954085,1.90789648331703e-05,1.72539949417114e-05,-0.000335055999457836,-0.000350868452340364,3.5987852141261e-05,6.40156138688325e-05,-0.000241151589900255,-0.000215422973036766,0.000159188347868621,-0.000133450850844383,-0.000630545012652874,-0.000192187413573265,0.000223258930258453,0.000217366602271795,0.027050038890173,0.0190359770917524,0.0170245920719597,0.0190669674592087,0.0181511097995225,0.0190635097612127,0.0187001052883371,0.0177047650423919,0.0187195059359996,0.0189675904370242,0.0186635659458908,0.018163574301886,0.0184562193392053,0.0186937269895985,0.018565285282809,0.0182029094177398,0.0187313687845746,0.0190412932135409,0.018367070574278,0.0177940166716591,0.0184213644533322,0.019250891864147,0.0184920430928859,0.0179435766449242,0.018553527672573,1.00595204245998,0.969848060985484,0.963308439606917,0.961101960337692,0.959949476585413
"345",345,82.878151,24.68792,16.320934,0.018247939,5.1552888,6.6792637e-05,0.010555143,6596710.6,68.9749592109992,23.5341835021973,23.5537586212158,25.2703170776367,24.6727809906006,25.2193851470947,24.7941131591797,22.5377922058106,61.3222110354538,23.8673591613769,23.6945432888373,25.0239839553833,23.5831546783447,22.8481568928139,24.1117057800293,23.4347400665283,22.788484385375,24.455563545227,31.572386366752,134.494361021395,23.0716119833918,24.0085144042969,23.3313789367676,22.3927531242371,35.681598490683,-0.00073348618671298,0.000262417761608958,-0.000686251956969499,-0.000635014142841101,-0.000516283335164189,2.69893556833323e-07,-0.000474564263597131,-0.000200393036007881,-7.99348168075084e-05,-0.000326843532267958,-0.000598484616726637,-2.84388344734905e-05,-0.000192470483481884,-0.000127629013732076,-0.000401145312935114,9.87967210821809e-05,-0.000563562136143446,-0.000340444158762693,3.43500673770906e-05,0.000160145740956068,-8.15686089918016e-05,-0.000345281176269054,0.000122180018574,-0.000118590090423823,1.93888545036315e-05,0.0214337324403302,0.0164545221421165,0.0167184304336727,0.0182527985010296,0.0175254664759493,0.0168817443444309,0.0172430546873993,0.0170444421850327,0.0175026048764611,0.0170704677563114,0.0178801466209804,0.0170424360234062,0.0167956681165304,0.0166552188093624,0.0173270380802197,0.0166622266009847,0.0176893886226114,0.0172370998092959,0.016613796755857,0.0169254654801039,0.0164422687492643,0.0171919878832676,0.016572868428796,0.0172576671887333,0.0173576923162553,0.94381556943156,0.897690102865066,0.885515711871752,0.881565509569579,0.879522807449102
"346",346,93.086157,47.872,4.9332005,0.004112096,2.5395592,8.385634e-05,0.040294042,5195495.8,35.4482288360596,46.8830264176119,23.4464159011841,22.7325019836426,20.0398101806641,24.8636169433594,26.1374316543178,22.9216051101684,24.9759533347972,27.0712213516235,21.0405216217041,21.0971965789795,26.6513290405273,21.1288261413574,22.9347162246704,24.7722415924072,123.323605830844,21.6554199086618,21.4258184432983,23.2076994877578,25.8543901096321,20.3250641822815,22.3278751373291,24.3873405456543,26.6066570281982,-0.00145202184095979,7.20756687223912e-05,-6.70885425060987e-05,-0.00022194376681,-0.000106512740254402,1.8628685735166e-05,-9.78951156139374e-06,-0.000260368825867772,-0.00048581431619823,-0.000202407179400325,-0.000262273274362087,-0.000433372519910336,0.000208751591853797,6.58785941777751e-05,-5.34949656575918e-05,-0.000192522952333093,5.99370161071421e-05,-0.000416331522166729,-0.000563077084720135,-0.000296144211664796,5.43030723929416e-06,-7.85916559398175e-05,-0.000228599676862359,1.11583583056925e-05,0.000277960530016571,0.0197809705605683,0.0140991098890236,0.0141427576527492,0.0142817175166522,0.0142308583231535,0.0139000552119499,0.0141178783747862,0.014601856671621,0.0143123775747638,0.0141699684907645,0.0145035234729664,0.0146347749345175,0.0137522302462067,0.0139284501561411,0.0143915678292248,0.0142792412062012,0.0141517696803828,0.01434060163211,0.0146791196247665,0.0142540118442124,0.0139074861895687,0.0140056129364101,0.0142923351583685,0.0140231356116489,0.0140477933209143,0.92565005383299,0.933749551592822,0.933148776229258,0.932210023531225,0.931825220528602
"347",347,119.04399,5.7043664,5.3013895,0.017997809,5.8718932,7.3499749e-05,0.046961925,2623411.8,28.9364223480225,24.1726970672607,36.6637401580811,30.8210420608521,24.5382866859436,22.885290145874,24.2006340026855,34.0551605224609,28.5961971282959,24.3146858215332,31.8319778442383,26.6033878326416,25.124756604375,35.2878988475559,29.9086441775904,24.0973100894237,33.3976396078204,28.5356789912412,32.2583618164063,27.9824714660644,23.4983386993408,30.0424938201904,26.1504554748535,21.8768081665039,28.1905834220449,0.000288094797171652,0.000169266548007726,0.000482537932693958,-8.06284956634046e-05,-0.000215774361044168,-0.000282051403075457,-0.000478108689188957,0.000219133531674743,-2.27108867838979e-05,0.000155260922387242,0.000339307654649019,0.000127357681281865,-0.000765735846012831,-0.000212598077952862,-0.000421630833297968,-0.000632076345384121,-7.31761157512665e-05,-0.000273405036423355,-7.29224523529411e-05,-0.000297281988663599,-9.65929566882551e-05,7.63154397718608e-05,-0.000148884948110208,2.74986718141009e-05,0.000180964692495763,0.0174675569466523,0.0172380416916051,0.0176422467643601,0.0171947390223451,0.017976895586971,0.0175624251928774,0.0184401446864407,0.0171707731278546,0.0171235232918369,0.0170164203226301,0.0164592871916667,0.0163111003784769,0.0185684312380151,0.0176427538719841,0.0173414973542768,0.0178815793911784,0.0169268071831001,0.016617076312144,0.0171287966583027,0.0172115073975219,0.0168412264065879,0.016449851144772,0.0165369548581659,0.0161969874366721,0.0156923110254113,0.690142622896237,0.69005796814871,0.685509127360226,0.688597136572547,0.681165037137689
"348",348,72.329923,30.286073,19.453682,0.018181957,8.109038,1.0280378e-05,0.019080604,9283504.7,112.547959307153,25.9011611938477,28.7479017381902,30.5942061914906,34.0694370269775,26.3484134674072,41.2848116106991,23.3464756011963,24.0677151679993,35.4632552949774,36.5584411621094,34.8630154459439,24.9602592086174,25.1713604927063,25.8512435314075,65.730648122099,24.8502016067505,38.1669692993164,368.1009336053,68.0228928211088,29.4956474304199,28.1943664550781,26.4269905090332,23.823823928833,22.9386465695747,-0.000902195520699024,8.86830519884826e-05,-0.000603975486010313,7.34341647475956e-05,2.60163294151426e-05,3.96591536700727e-05,0.000265113921836018,-2.59342733770609e-05,-0.000174499582499266,8.43225233256822e-06,-0.000106061033904552,-0.000230322882533074,-0.000382978677749634,-0.000569928426295519,-0.000719877902418375,-1.13752856850632e-05,-9.3786220997572e-05,0.000427975501865149,3.86601218488069e-05,-9.34578515589238e-05,0.000103443961590528,-1.84329431504013e-05,-0.000142009620089084,-0.000278119341470301,-5.00188097357749e-05,0.0233189682411942,0.0187926066966211,0.0173772847038602,0.0184983299655628,0.0182080977512463,0.0180698971908827,0.0179351313563402,0.0180483930140014,0.018300990007211,0.0187520106243953,0.0187380192883967,0.018541606468613,0.0187177460996463,0.019037373602633,0.0192989522769318,0.0190680218667995,0.0184805433932291,0.0181194190952161,0.0183902398312554,0.0184236161351631,0.0182223187965964,0.0180849727510276,0.0182882180695755,0.0184486099976921,0.0186173957200846,0.97116971159218,0.932487085225293,0.923723753915644,0.919123573173808,0.916005563936245
"349",349,109.01515,7.0304188,31.026683,0.016154046,7.6014695,8.2309603e-05,0.047706772,6660287.1,33.1042634373025,38.4799842834473,35.1969680786133,97.1810544568638,37.7323717432908,25.1293381298377,32.3611489203331,35.7009006259678,40.1438603058194,26.1294681717233,26.8258106293227,2162.97066767278,42.8457202911377,27.8194446563721,28.0173721313476,35.0302936958566,23.0673001844167,22.3383500961422,71.4230819852346,38.7129086847686,36.3118114471436,23.9170207977295,25.1558284759522,29.4481127920016,30.734517455101,0.00101756597310305,0.00204335427284241,-0.00039542031288147,0.000898136667907238,-0.000170746117830277,0.000772978169843554,-0.000897721260786057,-0.000314838688820601,0.000100084643810987,-0.000153947949409485,0.000328686650842428,0.000813050972297788,0.000154490154236555,-0.000325897588860244,8.05704523809254e-05,0.000432841382920742,0.000471254228614271,0.000199158591218292,-0.000556423835456371,-0.000329884838312864,0.00034776796400547,0.000330196514725685,0.000242296093492769,0.000466365143656731,0.000608761020936072,0.0249361273773503,0.0204988818591975,0.0254158970714581,0.0214289142434981,0.0227795802133294,0.0196773710881792,0.0233062568099652,0.0206546815045897,0.0213170909792172,0.0217337915625881,0.0198881038021077,0.0186184852604891,0.0196877867108636,0.0202190844865161,0.0195908950328214,0.0191557641444347,0.0192537151258676,0.0186904846766601,0.0205556995577547,0.0197702128003906,0.0192872692317814,0.01880229276818,0.0185609442195372,0.0176567170224977,0.0176431135009822,0.868295752214423,0.790703048549476,0.750003514229514,0.723274117945402,0.706492916204734
"350",350,177.57048,22.248165,8.4601311,0.019057689,0.7986549,7.7490315e-05,0.02772083,3831883,16.1662006378174,18.8275051116943,18.919511795044,16.9904658817134,17.3527676287612,17.1428072793024,18.1600012397763,19.5023050308228,18.9445238113403,18.4466972351074,18.0896835327148,17.5971364974976,18.7480564117432,18.4816455841065,18.2190570831299,17.7050800323486,16.9652690887451,16.4917368888855,19.1609938528523,19.2147016525269,18.6209770729487,29.5594182537619,17.7575839000337,17.43874168396,17.2696762084961,0.000133194597903639,-0.000298220947384834,0.000153103920631111,-0.000493569079786539,-0.000252612542361021,-0.000648901227861643,-0.000135845600627363,3.91052700579168e-05,0.000261616406496614,0.000113039693795144,-2.69844338763507e-05,-0.000157026668894105,0.000188681274652481,3.43795628286898e-05,-0.000121710248291492,-0.000280932817608118,-0.000442762564867735,-0.000573510844260454,-8.39676149189477e-05,-0.000235410947352647,-0.000392467320896685,-0.000110433420166373,-0.000234161591157317,-0.000359298296272755,-0.000132244700565934,0.00940102813149049,0.0109702093167878,0.0108034550635689,0.0108725262673671,0.0107681126235908,0.0112067194978604,0.0108435229569457,0.0108052436093789,0.0108107785715937,0.0107716649242491,0.0108266110826449,0.0109256782492127,0.0106206383394205,0.0106149421537986,0.0107302378673434,0.0109125994014354,0.0111199380578463,0.0112064361927559,0.010925471951662,0.0108623067321011,0.0109325162996746,0.0109860451928291,0.0111144219997167,0.0112287790698845,0.0109315223639629,0.972132406389962,0.992881634457347,0.998660584608054,1.00168576432508,1.00449071235188
"351",351,27.0709,6.902031,41.422891,0.0095826849,0.99288202,7.9717448e-05,0.048987491,2091408.9,61.5317569171752,30.3100662231446,14.6592063903809,25.7688064575195,19.5391693115235,27.8680953979492,13.1479463577271,13.9277586936951,16.3971767425537,18.74387550354,121.916372801061,25.7423057556152,16.1576156616211,17.6954250335693,243.335914842704,19.3419933319092,20.641321182251,26.0349903106689,14.759331703186,18.2081031799316,18.5358467102051,20.5469913482666,20.541464805603,19.95541859736,20.4504852294922,-0.00131274458765984,-0.00327426150720567,-0.000924421647447162,-0.00148561951518059,-0.00123423816589639,-0.00118745981156826,-0.000308855658397078,-0.000608629995957017,-0.000890797318890691,-0.000716304423986003,-0.000725181401241571,-0.00128572690300643,8.87359329499307e-06,-0.000123791676945984,-0.000636386662168661,-0.0012552660163492,-0.000760401923209429,-2.33384537277743e-05,0.000198770474642515,-0.000269663252402097,-0.000390254657715559,-0.000387218026444316,-0.000807043580338359,-0.00132253393903375,-0.000746537424623966,0.0100841472860538,0.0147706937921545,0.00578957487074399,0.0112544500740889,0.00903454910505299,0.0131366803613063,0.00739595125739354,0.00877598007576395,0.00928799924850875,0.0101733751745918,0.011803378875266,0.0129585379531964,0.00904826035591155,0.0094496655701325,0.010386644372771,0.0115082294756,0.011818795584795,0.0126336404543643,0.00960125287818137,0.00988646341480516,0.0101729172460192,0.0106768044345621,0.0116712259501397,0.0126217636104775,0.0126542506870954,0.535247579070274,0.643634610169102,0.717960898255891,0.767634828543911,0.804982787051898
"352",352,120.61771,20.434793,3.531213,0.0021845422,8.2681583,1.1146497e-05,0.042766363,7016420.8,67.2849532301519,22.4319407939911,29.2942252159118,24.3603496551514,214.215592271429,26.3099679946899,26.7685966491699,25.0084724426269,28.3783311843872,33.9426834446629,42.3804226977327,23.4684143066406,23.1330146789551,25.7560782432556,27.6458969116211,203.85364081131,22.4318145350968,29.2507647173903,34.224328994751,25.1146059036255,26.8342800140381,32.7111263275147,33.4837612846467,37.8391480412797,25.300001931191,-0.00204497411847115,-0.000487816927954555,-4.52814251184463e-05,-6.12779036164285e-05,1.31662227213383e-05,-0.000287353351712228,-0.000141742764040828,-0.000237733555026352,-0.000509720247238874,0.000101519992575049,-4.69849854707718e-05,-0.000333650156855583,3.82083561271424e-06,-0.000646070826798677,-1.69164361432193e-05,0.00012342431396246,-4.55548372119663e-05,-0.000212091419845819,0.000238192829303444,-0.000312957018613815,-0.000140000374056399,0.000395438827574253,0.00020159546774812,-0.000303351193666458,-0.0002124396674335,0.0241549409112607,0.0186433777086401,0.0176376213930768,0.0180122307919669,0.0186327149128544,0.0187498656939772,0.0179720526551288,0.0181668872683034,0.0186063211354761,0.0177183311778385,0.0184924476626103,0.0186356838083646,0.0178452817841294,0.0191817929819553,0.0176929041505156,0.0184422078301292,0.0182869572192805,0.0183494472092025,0.0179126668450484,0.0187941238022716,0.0180595486740129,0.0184733285870248,0.0177891244577128,0.018895297672642,0.0182355080347161,0.883983877061983,0.909089593266835,0.907591111180373,0.907238533771597,0.906503560871934
"353",353,61.887161,7.5704408,11.097168,0.016600124,8.9360374,3.9169375e-05,0.01925966,9969185,43.3979759216309,31.8732471466064,28.501293182373,26.7008306266858,27.6167125701904,28.5403232574463,36.0083842277527,25.9128022401804,25.668037812242,28.6573573726076,25.577169418335,31.3165812492371,300.460825434373,29.568575279373,25.6590576171875,32.5532341003418,25.4244228781645,34.7141316618605,32.8113528646175,25.0592321180267,65.8666869497939,45.7225815773389,163.756342319783,184.953101366428,37.3377799987793,-0.000245345143601298,-0.000132129843346775,-0.00064689215272665,-0.000328792044892907,-0.00051299599930644,-7.46315121650694e-05,-0.000140709664672613,-0.000552399568259716,-0.000479951970279217,-0.000417188815772533,-0.000236511342227459,-0.00010434602200985,-0.000154024187475443,-0.000551203977316618,-0.000422232963144779,-0.000388818811625242,-0.000614570140838623,-0.000151185497641564,8.06015189737081e-05,-0.00012690170481801,-0.000113404810428619,-0.000332452032715082,3.56522714719179e-05,-0.000160871222615242,-0.00017823501303792,0.0203083759911622,0.0204344747727575,0.0178878801232905,0.0194872572967539,0.0189745387380756,0.0192364077765398,0.0180617714444697,0.0186787879131858,0.0189737463721888,0.0193248621663398,0.0198274907297048,0.019258766075187,0.0184855659486835,0.0186372814289189,0.0191702330836689,0.0191599665965351,0.0199465656052598,0.0192904881589734,0.0179651314517524,0.0183019008973806,0.0186354363557243,0.0193148107441624,0.0190790519261927,0.0198680726075615,0.0192875611896654,0.772992127435282,0.756951389412861,0.754411369265678,0.749877449975272,0.748044821677419
"354",354,97.50783,33.397731,17.10692,0.011283354,7.3801132,1.9683467e-05,0.042113237,2040721.5,45.2051880848856,21.4474697113037,25.3164176940918,26.052834033966,180.009512632808,22.5960941314697,26.9944763183594,27.4816627502441,25.3888492771206,32.6458206176758,24.2733402252197,41.7035027954441,30.6334857940674,26.3336925506592,36.8404369354248,24.6389980316162,23.5309104919434,3446.80260841499,34.6909718513489,27.9135036468506,102.550089854505,29.8450389277843,24.8420810699463,96.9581550386751,24.1455860137939,-0.000585473246872425,-0.000105865055695176,-8.54330235160889e-05,-0.000135982281528413,0.000100755291059613,0.000159896346740425,-0.000195496201980859,-0.000101391330361366,-0.000111660551279783,-0.000248594196280464,-0.000200692592421546,0.00043160655349493,-3.07199545204639e-05,-8.03430173546074e-05,-0.000222512036561966,-0.000201198069378734,0.000116425583139062,3.16932266578078e-05,1.86379998922337e-06,-3.45779620110989e-05,-5.42058572173119e-05,-0.000195541823282838,-0.000189206836745143,7.29816909879445e-05,-0.000389960557222366,0.0245794129865816,0.0174563611083593,0.0174898211670562,0.0185670597231449,0.018784545654169,0.0174631068275786,0.0179908797006686,0.0175961882580867,0.0183033143332268,0.0183176949951829,0.0181350380235287,0.0178404568472641,0.0175571634174363,0.0182647804811612,0.0182722859632263,0.0181682652585771,0.0176213269324616,0.0181396078843764,0.0179181422472925,0.0176891075955997,0.0183748385268373,0.0180767441790594,0.0179498221392571,0.0180773175200033,0.0185665405740597,0.964563127566362,0.92914303938509,0.919842851081436,0.916189645876487,0.914212596385041
