"","simulation_number","angle","gap","ant","dist","re","diff_coef","stink_width","init_conc","total_conc","norm_conc","hair1","hair2","hair3","hair4","hair5","hair6","hair7","hair8","hair9","hair10","hair11","hair12","hair13","hair14","hair15","hair16","hair17","hair18","hair19","hair20","hair21","hair22","hair23","hair24","hair25","row1","row2","row3","row4","row5"
"38",24,74.879884,49.401541,38.570768,0.0011661162,3.2905872,8.3806572e-05,0.013302457,8406774.2,22461781907.7493,1274.04909302353,151869788.214646,55405375.2902663,591185430.475063,99305805.0791289,368584126.184674,35403614.9287918,1491882827.77017,2033210108.97848,725992049.407853,216929034.725348,80390057.1988369,28721586.6880183,4047861894.73291,1313713161.96697,493454971.022692,151574414.382257,65409375.0355325,21758964.219483,6182602232.4824,2354691180.92274,1095892819.15905,567458779.589031,206913528.482951,63736806.8853184,17833973.9266756,798460593.979975,1995176373.96277,3085242836.99854,6093772781.35984,10489129321.4482
"39",43,159.24728,8.9641204,12.786405,0.0030087963,0.95700807,6.1556617e-05,0.031641825,3167330.7,281143255962.243,13346.9771899336,37133012023.3967,35042021268.3328,56318293315.896,7932330458.98138,11667295979.3408,11739816728.5986,33067438665.7223,24420940456.6547,5935785631.15014,2348471725.6458,2194766862.11411,4335722053.67095,17752051464.7835,4442857571.77415,1233643200.58817,581330055.442235,785408446.15626,1742080777.64451,14334360374.4193,4320239885.90927,1484204369.11922,688554957.110137,423424897.923101,436095564.287716,783109227.581353,128493326607.625,64406881832.6431,39235686729.2357,26537371516.3888,22469989276.3501
"40",28,47.241539,22.77981,11.100215,0.0090485898,1.7975523,4.0125851e-05,0.033658844,9371549.1,252769705872.219,7747.23997854925,336257819.353247,200846384.609407,905018980.131356,475191870.123933,966126931.034734,406819436.169619,3275965429.50471,9772643592.07895,3269176129.85148,1714285135.62798,989630775.897251,978256771.691844,24278880067.0721,10506735476.8054,6717510700.71068,4657997155.31775,3371033147.13197,2270201710.74841,66421625152.8339,37685243501.6284,26289768314.8837,19732728897.3715,13785932859.9585,9140896960.34844,4620932671.33392,1442123184.09401,5124103666.833,16723992405.1475,51802358257.7863,177677128358.358
"41",32,113.87494,8.276168,1.0119611,0.0027626552,5.9704202,6.316977e-06,0.026174334,1750215.3,123369027090.217,8974.73046091754,7765134958.19477,3676893670.06629,18432750573.7124,1399104371.8145,3761974991.08005,889521213.406857,15967154874.8487,15177215568.6658,3327208842.3851,770003765.254867,300332512.3147,320408388.208754,16841287738.0257,3478225602.53096,835360944.336761,238516842.704839,128186793.115191,192125963.443024,20819876099.2027,5803358544.55858,1751662965.06901,700382621.384447,331178151.224333,221724683.694309,239436410.974735,29874779201.9735,22017755451.1501,19895169076.8292,21713703884.1565,29867619476.1081
"42",36,44.466999,29.801845,26.823268,0.0073961039,8.2500563,7.700639e-05,0.017533494,8120471.4,75880812876.4612,3381.46990707524,91489622.7854581,69114824.3500122,198176614.725172,168542907.281673,293517032.485418,140605441.265851,768961157.587914,2523772237.9919,1048477073.12209,595118947.435416,422562702.204947,378369726.726733,6541687487.13559,3154852279.10371,2061573325.83047,1517598697.87573,1170057939.4091,865513106.673209,18387773019.8903,11348200664.2925,8611561693.1122,6598118038.84229,4486187553.10268,2965154731.76946,1473826051.4614,358781061.860643,1371626538.62086,4968300687.48108,15311282836.0278,53870821752.4708
"43",40,117.27334,25.890406,49.723876,0.015488201,1.1906619,2.958598e-05,0.019974465,1626652.7,21108343671.5889,3901.3355127354,1260273157.14845,399582233.618524,3296281446.87046,307953972.097106,932149894.06277,101000838.395607,2917752136.16029,2782594381.6626,790740543.037105,244577691.841178,78725092.5279183,33788545.7278283,2843925689.4888,798277023.009126,231949476.616955,69838555.8995202,26758402.6162985,16420807.2336914,2665882948.6805,850341916.765918,279977129.249081,101893420.722908,41557763.9508186,21591564.1290085,14509040.0764269,4956136837.63743,4258856840.71577,3930426254.79663,3987169954.86439,3975753783.57466
"44",47,85.991718,9.4147251,4.4420077,0.0071422271,1.4254124,1.8322023e-05,0.0061960775,9118708.7,115776725102.755,1471.44070310936,2040122618.95524,590547039.313507,8267726481.06997,447114305.278586,2153149066.45045,168314878.856889,11226906410.6718,14309200221.3123,2795511324.99498,558208703.314935,123814713.86915,67751643.3120777,19950231892.9404,4027757294.34409,963322752.374345,251628614.487074,75761564.8580074,45425583.3028,33101183872.0854,9786798119.32311,3237317505.26962,1089351237.9026,339767794.555887,109462918.128128,50348545.7838925,10898396139.3387,13995484661.2578,17854486606.8034,25314127702.3067,47714229993.0487
"45",45,78.554053,2.6988127,26.142891,0.012978059,6.058941,7.0952102e-05,0.046679354,10592.869,2651355916.78883,17463.9553827606,67679091.9472635,45133989.2449006,203329188.153296,7871046.62313967,25353943.1269283,14442474.6390342,205748063.564527,243673018.133595,26475395.2407893,3986327.48561503,2374195.30159127,9703458.14730302,348789922.642474,49312544.8904105,14840256.7218395,7919021.48758443,5921183.30205419,12211333.9829528,757777934.308906,250915163.804477,133827627.227105,84526092.8013995,54495387.8926573,37557821.896524,37491434.2224597,316142269.34546,253415527.953629,286212394.308893,438994263.027315,1356591462.15353
"46",46,137.96906,34.945107,1.562887,0.011244787,3.6213617,9.1974673e-05,0.039906063,1244352.7,20670222286.128,6917.5759615449,1904752708.57891,851861069.203418,3813265918.51235,480453754.332548,1042768005.75714,211305581.333781,2833710278.86061,2369479795.07531,822160624.802176,310025464.431171,125613769.783447,56824459.0874231,2152799296.53836,674383929.556736,248585999.391677,89629359.3171257,39867637.4165595,23226383.2655435,1556889507.07478,608896026.317642,246621162.830589,109961768.728209,53050292.0622419,28528517.91456,15560975.9556719,6569879696.29468,4568237620.28408,3684104113.17953,3228492605.486,2619508250.8837
"47",44,49.087794,34.970947,37.112283,0.018839708,9.2346022,8.2065268e-05,0.024146289,1842906,18409748512.1201,4124.95108613431,30206625.4379733,17159492.9614819,69945110.2203769,42704755.7801081,88631621.0935893,33182334.7711844,270610097.104757,739704499.012758,280224845.320847,144072348.325445,95007646.5075752,75400548.4278753,1902607984.90579,881287480.053001,526745278.531444,351960819.200519,234947165.278067,155730352.101072,4610095619.26232,2623895301.7927,2055215939.45347,1388077234.62479,964299776.858647,581513718.257949,246521916.836352,117311228.619832,435128808.749639,1334409887.5945,4053279080.06989,12469619507.0862
"48",51,29.971296,41.184515,46.808462,0.015200677,5.374,3.0617291e-05,0.015172873,6343017,34974014554.9438,2614.13299751729,44249273.7748405,57998699.4261957,49348217.569006,121695609.752049,124773392.421649,146105815.423134,143748080.079911,483930644.118025,411434458.743848,361300269.645271,325466358.388327,347885456.966791,1673205139.55312,1465903535.23486,1233550885.62194,1151362065.57889,969688665.002696,747317064.870621,4985768234.02913,4707396041.21238,4238137049.88427,3967140751.74644,2985162354.33048,2718776353.53633,1512670138.03358,151596190.770042,536322897.676743,1930017187.86226,7241027355.86213,25115050922.7726
"49",50,64.667696,37.428047,23.466282,0.0093539716,0.21812185,5.2587054e-05,0.023440244,4958339.8,41858830413.8667,3441.91336511238,156861139.456325,63715902.9841745,560754176.052972,130490248.806106,425565531.652173,57191458.9804744,1630962275.63243,3346189645.26379,934022083.170342,304228344.150613,151502920.822624,76524221.5748703,5809091966.4107,2249610731.46593,884327851.815452,511335405.677663,233201326.520839,113890098.470181,11856517827.6964,5747826205.56901,3246878652.47643,1858770342.68574,954147822.775585,424276877.756179,130947355.999721,781331218.493472,2244209515.07118,4812467214.98224,9801457380.36077,24219365084.9591
"50",48,42.799398,13.28556,30.823754,0.0064108195,1.3061737,3.8238429e-05,0.037473981,6655336.7,405561325525.867,11508.6181623969,425189639.721955,301456190.913222,1400145000.72822,540826239.781203,1107561597.58707,607749435.728553,4517278471.78101,13013829018.0922,4009216162.28961,2055085911.00342,1517968642.24795,1616750956.19447,37062768178.2181,14897923382.1223,9117382982.69405,6842321942.74779,5289882053.19354,4337293086.54595,103526983158.793,59076584584.3721,44171488821.3346,33765232542.931,25535931535.2563,18670617680.2714,12153858311.3177,2126790831.3634,6773415744.87783,22212850689.8276,77547571625.5218,296900696634.276
"51",55,10.901579,41.916689,42.991791,0.010258712,1.6797951,3.2324152e-05,0.019792195,4511530.4,41746044894.7488,5015.41498276528,72906973.2344615,96861150.0920304,95269837.4054424,161381641.569542,153250685.008583,221910210.650711,198600964.561238,554598854.995799,449974795.859175,424918981.691509,463740429.814885,508347202.98208,1487119143.11735,1437446796.79866,1458014473.33043,1361641153.01078,1328684043.98029,1255602267.47874,4488088047.04528,4523566305.71863,4776542699.83222,4561658215.36592,4365773714.13531,4076892932.68889,3223253374.38081,265037960.731934,735143501.790075,2401580265.34345,8328507877.71626,30015775289.1671
"52",52,87.573129,15.146742,15.821881,0.012782841,5.5185817,8.4808757e-05,0.025472242,940480.45,27358170673.2154,4495.17588400612,362705634.592771,84448268.4042409,1892519422.46104,115680780.591274,553193439.855733,28704986.8435044,2774593088.90746,3720182389.26532,775126671.278181,169405655.894636,33516123.4069322,12203484.1793563,4921775781.23599,1105380490.00362,255593882.456485,56966450.4635502,14277081.4807138,5604754.96301847,7710646622.19959,2029777210.63983,546689312.62268,142322726.515269,35154485.3030275,8273338.97611822,3428590.67506931,2339673325.45806,3472172296.19798,4710434324.02442,6359598440.60338,10476292286.9316
"53",54,163.65746,33.121968,22.401915,0.0093016754,6.5600988,7.1983836e-05,0.028881109,5338391.5,91256288026.877,7344.64944885138,12522523453.3621,11601850499.9091,15964820411.6747,3779116071.90657,5236868246.37527,4101999144.63984,9993874458.17191,7565897188.8114,2935290455.97305,1438782731.2977,1195755577.75406,1405682451.92201,4813444707.29028,1848969935.95915,767214181.541981,465611221.982703,406707079.855147,376570334.713003,2290506756.37456,1229964589.56734,545224214.025134,318524179.32825,195095679.289428,140307119.086059,115687336.066231,40089194364.9459,23111857921.0936,14541408405.7582,8678517461.34226,4835309873.737
"54",59,57.425929,3.8932453,41.347537,0.018107691,3.8265835,7.2688711e-05,0.044506475,5019130.1,1065574318207.59,18755.5164843798,9905401486.47797,6199366787.76166,33746779397.2276,1657023995.2648,6095885481.8427,2638888564.63101,45077801287.2803,69588507927.2424,9264509547.68196,2103905414.1417,1322101245.9786,3321821167.88844,117396015245.887,24279921743.3483,10966476103.0843,7463110029.54415,5741883013.15958,8249969022.25005,313979506540.447,130444917284.649,83071608264.013,61116561511.3539,45751029174.3488,34542317073.8954,31649010898.1939,49851547671.4673,55469599329.0188,85600845302.9331,174097375157.274,700554950746.901
"55",58,92.932553,22.140114,40.570914,0.0055059861,3.45245,7.1739566e-06,0.023950705,8330328.1,150524162939.91,3733.76166035353,2874851117.7339,653296438.019588,13461618870.5419,1046435427.91354,4404315858.0512,287244738.510717,18954403748.299,21431560892.1258,5986477149.95022,1491438981.99878,369715993.902972,126936516.421934,23272427127.8103,7447509438.80832,1934550483.63867,444358963.365416,143125699.287254,58810714.0402051,33173181408.6978,9253960168.72821,2638814981.96553,753236900.950656,217205819.096922,66767761.6863062,31917738.365156,16989766426.2954,24692399772.7744,29406129534.3997,33300782426.9502,46135084779.4905
"56",56,162.83756,21.791374,10.038774,0.0021778646,9.8163266,7.201857e-05,0.03742719,6067065.1,241074404136.71,11869.8978559672,33105421916.4524,31268720198.4019,45902502941.4042,8936145595.49182,12457125525.7563,10380037963.288,28295681966.9472,19588270281.8576,6627413133.37329,3186364808.9447,2639447213.40054,3623388216.4179,12790922978.1246,4387903483.07048,1684388798.50569,934739213.791036,893797939.036146,1069267027.38519,6973134438.44924,3175501706.5965,1391498066.5377,683688773.451911,405785082.993541,343283050.05372,329973816.978654,110276645056.258,60068991051.4833,35664883653.994,21761019439.9131,13302864935.0613
"57",49,49.483231,47.4045,27.82641,0.0066438599,6.9611482,7.327022e-05,0.035192089,622402.59,5568097143.18697,4842.19757996688,11202143.6376843,6306398.47667538,20527292.5284403,17014615.1677583,34161144.0937585,12651525.9144126,92687930.3271049,263017447.72707,94393211.0719703,51017656.5526271,31841248.7331284,23815954.9530396,468278414.985364,279435235.239661,172689936.745352,126450454.497072,80666900.9376046,52711901.4686305,1401688930.84545,800748752.893977,574920578.451956,417337776.587779,284317014.758731,182098995.12617,68115681.4655563,38035834.6428,156515215.503034,464085519.037835,1180232843.87368,3729227730.12962
"58",63,16.331921,11.235387,19.239278,0.014390929,4.4140636,1.8662577e-05,0.028552346,2574994.5,177817883837.905,12368.2688012017,172640356.744024,321200413.260857,321060158.168236,271250221.347068,293665789.181225,611282638.058345,703260311.035658,2136775047.34307,1146262974.15095,930396401.316268,929342888.55061,1461588514.36852,7550713577.27156,4864538554.3299,4208242910.63445,3858314526.04948,3763414371.40683,4456928703.86698,29396007436.8431,22351927226.2182,20046279204.7547,18601131373.7365,17437985748.8694,16579744813.0941,15403929677.305,814900928.173117,1879458959.6223,6604365825.72942,28702152643.5592,139817005480.821
"59",60,177.59558,19.774473,11.060078,0.0029654511,5.3886675,7.9164259e-05,0.01532127,8147737.2,199051991745.75,7008.83975074234,29001757840.9529,32702980695.8183,34331173651.3124,8959298105.20153,9307642128.07107,15514917159.2682,17776533873.6906,10024861011.1569,4103987075.39761,2661894598.62278,3660619754.47842,8283972362.04566,5300246870.16979,2159356726.91378,1009132700.29986,950718865.400776,1758258051.09761,3892143136.58413,2431440427.64716,1244273482.0817,589477813.600599,368557829.709023,478553697.099696,913364549.14981,1626829339.97993,96035912188.0836,51558391266.2314,28735334801.7014,15069856350.4659,7652497139.26792
"60",53,161.57813,17.299287,45.354043,0.017200292,0.10215149,8.07861e-05,0.011965483,1427961.3,23902803780.1188,4120.20267302561,3181428025.14132,2977477790.31109,4736105122.65182,842243810.898946,1192924387.6514,1002294196.57662,2833436339.15476,1929691011.172,650032104.882557,295036571.718838,243651922.575644,344929631.057083,1390833968.8349,420323485.547215,157028363.429113,80918799.8378893,77934910.1319255,106447422.760807,816250051.794333,329297564.23789,130117904.137238,61791034.6599506,36497066.3355018,31878823.615031,34233471.0049551,10895010938.1042,5870898734.28173,3463341241.40613,2233486950.54185,1440065915.7849
"61",67,69.145587,18.983972,37.683194,0.015002711,6.6903778,2.0332382e-05,0.038705515,6616289.6,248187631386.12,8379.01033239352,1271449353.08299,412722582.691983,5753813948.30102,651788912.129323,2629880861.64211,238649276.260584,13351955409.6859,21858755544.9748,5235206750.01,1482334893.75112,525189144.133423,258449312.394495,37197130008.9372,11048064607.2669,4296149996.53699,1987422908.84067,917539886.356858,428265902.415094,71782589223.8807,34723950548.5947,16343526380.0854,8982521703.41627,4347848376.534,1819497777.79711,642928076.399898,7437985884.07599,16872274459.718,29359935645.2638,55874573310.3537,138642862086.708
"62",57,90.814121,22.62808,15.675824,0.018370114,1.9014846,1.6100861e-05,0.013780505,2553748.2,24040148761.2294,1910.66937670117,393500498.046612,76571102.4964036,1837211209.91994,142002851.732603,693049552.611105,37120585.8283922,2594043349.8567,3701461346.16824,865188992.489553,220360510.781981,51014293.2156131,15953241.2950013,4349189606.7078,1134978617.81204,252583944.40686,68494587.2525008,17682090.25951,6332752.43410577,5503449130.17057,1560804603.41797,375501607.676559,105134352.809088,27738323.1816528,7319943.45683143,3461667.20174507,2307282810.46295,3466216340.0288,4853978383.95039,5829261598.87282,7583409627.91441
"63",62,47.906011,26.382533,21.595837,0.013705146,9.1626414,6.3831657e-05,0.041232734,5589337.1,147609483037.414,8562.51607491292,204531236.359794,116407790.541858,514061494.833743,267479805.710517,616009328.320501,241418547.036595,1927615051.47657,5908278703.07683,1962427622.0986,1054118823.24036,695670728.345974,546145470.627587,14155626023.7051,6319411305.52351,4114587679.45062,2544182270.48058,1938795475.33468,1273781761.74731,38598471877.4103,22465429807.2516,15939021204.7063,10403749139.1671,8417013081.84148,5027517571.92356,2357731237.2033,835000521.735395,3052522732.54419,10166641347.3894,30346384516.2418,103208933919.504
"64",71,83.600248,40.848481,36.124837,0.019194039,7.1558488,1.3283855e-05,0.045501312,7564052.7,100241828692.824,4777.08921609456,1078505453.92451,315725581.016993,4610367850.8306,584124801.823255,2593173747.28579,191958220.187374,10386273878.6272,12400813025.7558,3561343073.84893,1011725720.69532,296782005.127271,118914886.400402,18459173249.4288,5654643611.98888,1640909115.41977,513156824.752058,169549600.193534,57783485.9380223,23137087379.3301,8796665717.64739,3160315252.52683,1041788000.89597,337358414.114875,93648144.5989854,30041650.4655443,6004598885.77211,13755530647.9237,17389578711.8277,26495215887.7211,36596904559.5797
"65",64,170.59756,37.153612,4.5370885,0.0073482373,8.8670065,6.1927582e-05,0.029287412,5452541.1,91567594315.0347,8201.63393526684,12861637716.3709,12389234798.1373,16238817683.9205,3983750134.65951,4846514669.09963,5976915367.42347,9264211263.08622,6108568358.64065,2579496731.89998,1552325826.23691,1657321613.44182,2558914629.18656,3485489214.84744,1511038790.6893,715550040.33687,499354950.898248,652591785.599232,849321687.094563,1352321250.61704,932875257.983122,449846323.942556,302655490.862928,243633340.524923,276849707.82834,278357681.706757,41489690198.4287,24071391434.2688,14456627159.4059,7713346469.46565,3836539053.46567
"66",61,88.915803,32.570023,30.735919,0.012337223,4.5342454,1.3694522e-05,0.044585663,5906614.5,107591076715.416,4980.38602059426,1498594627.55234,374998687.489899,7176805528.79015,714392606.854371,3196639144.991,198747317.47752,12380523364.7702,14323287729.7083,4644002110.04487,1133395588.72545,304829748.149489,97097868.9312197,18985736217.7729,5568413098.42196,1632224940.69707,447312494.961762,118334275.927486,45145776.3243819,24101051817.2707,7677924101.45286,2122260681.01424,621765448.642913,159234678.094846,48022873.3501808,20335987.9995536,9050398843.83239,16490302434.0931,20502613045.5593,26797166804.1056,34750595587.8253
"67",66,90.127277,26.152674,16.938043,0.0081567801,2.1113756,3.9728704e-05,0.01697291,2363268.4,21421265583.4532,2036.49643918366,260227725.730243,57139487.1058898,1555795093.42311,109179018.195287,541633711.781934,30721142.7051081,2483445128.39689,3210149558.87653,790557378.726212,189047104.028719,40171616.5902393,13735406.1447116,3914334892.79135,947007927.413549,263570552.685026,57635014.8271785,14860842.9445618,6239070.64944787,5224575501.71954,1253144196.27088,335437964.471509,91511498.5054062,22575831.3246381,5802890.68055512,2767027.46464683,1873162306.25925,3164979001.07922,4243661064.36641,5203648301.31111,6935814910.43717
"68",70,95.354531,21.363887,10.037075,0.010004236,7.356218,9.4633979e-05,0.02105108,9516771.3,143203342858.828,3125.96714048347,2919387132.63612,616691248.753931,13472698220.6929,892045127.396101,4015079257.59005,229864239.377646,17775116743.1837,21188171464.2669,4851524143.95406,1177318238.55659,275273181.029722,91565077.1726604,24991629609.9271,6164764843.72017,1504717181.02831,368090596.127184,95371276.0166749,42644787.3592352,31113103176.7569,8399387675.3559,2192698475.684,586590055.275841,162545142.385202,50624497.534451,26441467.0463116,17008776602.0829,22912105367.5475,27583852104.9799,33167218294.1786,42531390490.0386
"69",65,13.274834,34.753683,11.846429,0.010824309,5.4774684,1.6870335e-05,0.008540309,3214956.1,16728862872.3597,2365.03507694515,23373803.6891344,35663794.5769958,36484803.8281661,50973721.6174669,56798135.5813747,78817782.1108867,74637880.3066346,204680215.518192,173075829.171457,163270613.889716,155972701.623964,188750954.50251,613612414.426819,554909144.860252,546498978.793537,530398246.28457,506356080.501419,481068667.666729,1936561017.74426,1895698198.87246,1881389134.18115,1820335864.27191,1815760894.33534,1637129545.36991,1266644448.63484,95522402.0942963,261227519.616363,885750314.705839,3232843532.53332,12253519103.4099
"70",75,138.63682,36.911464,5.2154778,0.01733536,0.86990116,7.3797019e-05,0.032261667,2329965.6,28838207249.7329,5412.73656843581,2797440988.50219,1196469463.62718,5352203096.12974,615329460.633296,1490101478.26618,304800286.532981,3825367061.56808,3511024367.08547,1024742481.34,457270470.711787,182332568.024116,85041415.7588177,2897227443.52054,976357550.015731,364748755.289047,140236411.821847,58080767.8489902,30560009.0454995,2074636981.9731,784067328.491164,361407061.526313,164565437.386107,80756442.7388902,40916628.0787719,22523293.8170415,9346113548.25911,6235598287.00054,5260411302.92018,4467210937.54165,3528873174.01139
"71",74,137.07257,6.681437,35.446315,0.0081512665,0.43992205,7.7162718e-05,0.035516586,4190045.5,478284469766.961,13678.4609589215,47957212035.0344,32821675695.5958,91048095299.8987,7839187293.7871,16073790709.2386,7947485646.98309,62573974107.3972,53250447352.9056,10617980928.3097,2777758817.60875,1672756751.97297,2775563695.42939,48465950476.3112,9784219167.6334,2189789233.39797,756302909.144751,617159856.324394,1302053487.09918,53848313193.7925,13820020674.8774,4572033048.22151,2064840647.83561,1244998453.13937,978244402.078684,1284615882.94392,171826983030.529,94434437757.406,71094507546.2264,63115475129.9109,77813066302.889
