"","simulation_number","angle","gap","ant","dist","re","diff_coef","stink_width","init_conc","hair_dots","hair_dxdy","domain_area","cmax","ctotal","raw_total_conc","total_conc","norm_conc","hair1","hair2","hair3","hair4","hair5","hair6","hair7","hair8","hair9","hair10","hair11","hair12","hair13","hair14","hair15","hair16","hair17","hair18","hair19","hair20","hair21","hair22","hair23","hair24","hair25","row1","row2","row3","row4","row5"
"188",150,57.464941,30.089807,13.683375,0.019458006,4.5281983,9.2237759e-05,0.024845693,9662655.8,119,6.42905792934845e-07,0.143375706693986,27451009.4799135,125345155201.99,127161092703.143,1662110720876764,60548254.9591834,302967423.657019,142617123.045129,1062367705.29446,303179335.695452,874430560.249839,151814481.679505,3210646285.10483,7280636829.5484,2355583590.66319,878956212.329524,449336766.964533,313375220.156812,16643537405.543,6195183101.27278,2980462051.00881,1851623256.21064,1087832927.56453,566081094.543876,35691471660.6647,17686434803.7079,11809979810.0688,7658101485.10678,4304718458.74563,2438637920.92561,921117193.391539,1507952251.99661,4540070662.72963,11277888619.6625,29324719836.1437,80510461332.6109
"189",205,74.525127,12.062712,13.072714,0.018985507,2.6523546,4.6086266e-05,0.02135237,3674823.8,371,2.1258922164724e-07,0.0358544477661369,24006442.9863371,123988372508.896,125612082299.689,1592635029262554,66341982.8655573,1023942575.26579,319571600.419303,4778136619.65739,320178974.573099,1536469672.98894,126984080.936252,8432930694.38583,12387638570.9531,2514407691.83488,597881095.104913,178707846.271982,89866136.4457361,19505902780.3684,5122124149.28278,1644615361.24341,632903092.54745,271079646.473841,133338972.071631,39125895771.5778,14550852734.367,6743876329.40147,3241554857.45012,1489210643.54623,606290494.11061,237721908.411461,6121650795.34249,10416563422.8841,15768501340.6107,27309964001.9875,65995402738.8646
"190",184,45.022607,4.0256159,36.409571,0.019957878,9.9412023,5.0902602e-05,0.022232634,5251181.5,1079,7.27008683116154e-08,0.0125938260158845,57112720.9736917,539391890779.48,542668977810.636,6917894789969976,121127039.160971,2801800407.68085,2186117260.62916,9375783334.85588,621169850.961225,1907727447.26945,1580521714.67422,13988807870.9642,25014506950.0625,3579619656.83058,1086022071.17059,908474873.098593,2646572701.13527,50202494215.2092,12355092029.1668,6605280895.12962,5044549889.47335,4472279204.19814,6924354291.48996,146668528535.776,70265141376.2636,49539221308.2309,39601733824.5989,31957905577.4406,26647785466.4192,26687487057.9073,14363701003.1659,18098226883.8691,33235196252.2976,85604050524.667,391367803146.636
"191",239,145.19699,16.068741,21.111609,0.017622637,5.6428924,7.0079598e-05,0.033630599,4033106.8,309,2.57950548382336e-07,0.056084640031481,18553580.2004918,176507827776.58,177953962350.102,2232609290380041,120333071.367049,20098500892.064,11830601622.4817,35436259965.6653,4116881508.82747,8341757349.86498,2366164616.58191,24697531671.47,19854955209.5206,5573225910.78354,1902068127.15608,893463544.5031,527344034.294042,15722307483.0341,4465539447.86754,1343574283.70838,496312797.151727,231160178.9375,149503685.386374,12933261120.5364,4254877069.44921,1530475641.99478,621811607.339242,298157239.267472,166434827.185777,101792515.031007,67365362480.211,39522335146.7444,28751056826.2574,22408397876.0856,19906810020.8038
"192",171,65.761025,12.655051,26.114784,0.0196269,2.881615,3.2522719e-05,0.038644583,2046581.2,377,2.09618813823254e-07,0.0392934658887967,12113997.6380415,126699080538.953,129932663938.552,1644170051715532,135724811.977209,668568594.004698,223955726.975759,2941786167.97402,264372862.084005,1097189786.75977,112879689.47155,6066748462.41351,10604552204.5449,2184622362.0945,623023827.65413,243548658.873062,147580853.20566,18190765359.0576,5156115328.44569,2170429263.25071,1052291802.4934,580297180.470055,327026903.236297,39824011629.0487,16978264154.3759,9518997825.52412,5605587348.28719,3063641907.37398,1565257051.42689,721148989.505829,3834310488.95448,7541190800.72884,13803327906.3722,27476925836.9538,77276908905.5426
"193",132,89.953386,32.929488,30.205772,0.0023623437,6.6350374,3.2483117e-05,0.039351575,1817084.5,80,9.23977986694796e-07,0.13236539046195,6703401.05250825,26009451587.2077,27081300640.2756,366368314914478,54654094.5476315,392924379.386924,82864162.9121341,1667030584.70445,174712548.524405,749544896.02788,46728783.328272,3287751869.01497,4007255554.69467,1074108746.16831,248625072.535164,75531868.1847284,22499059.8728052,5188660150.74692,1208167349.55762,372176755.7195,99029785.8460384,26175673.882881,10378231.8899614,5997935418.58528,1681001311.97058,479848480.441658,136585786.703015,37063995.9311353,10242071.6725099,4458101.97375588,2142819127.00351,4258738096.89552,5428020301.45568,6904587947.64292,8347135167.27792
"194",247,0.15821999,26.277909,43.863419,0.0048824162,6.7709714,2.1804194e-05,0.010954926,5679851.5,273,2.87624374294911e-07,0.0993569638564341,15574539.8774981,72552945328.87,73853642691.6988,940553680017662,60390463.372633,87619993.1235306,148741906.356843,145384433.810657,204203874.613059,210512540.277887,318374468.518936,317370253.391684,803307268.931764,645995343.120703,635769375.478782,654834966.343927,810261015.175479,2413088362.19287,2247300706.44872,2142879691.58141,2250316549.5977,2256360738.2543,2357872049.75293,7590678233.86918,8079422979.66948,8063194568.33266,7688943229.99378,8252006574.6947,8088261512.99277,7440942055.17503,381746333.29103,1050461136.80157,3550167969.05065,13667818097.8279,55203449154.7276
"195",213,127.17639,44.788615,35.416383,0.01190531,9.5533645,5.0169111e-05,0.037193458,1096961.1,63,1.2331486457973e-06,0.286909296525782,2156840.51994718,11104248775.7496,11321203501.5312,145725856727727,67564502.5118945,911164389.605309,283265702.959333,1774896349.83142,243077379.672193,556528666.266009,83482382.674274,1460647976.16646,1454885816.01836,455258341.451826,168575189.745421,70599091.643597,28954934.6411034,1400949435.17517,435179877.412251,143390634.851779,55292134.3719812,25205783.7546743,13367760.8013627,1059966572.32374,418316869.614798,157840719.784729,62974392.8616711,29928404.7987622,17636665.6048661,9818029.50010301,2969326442.39606,2343736404.77893,2178273373.50031,2073385626.36722,1756481654.48867
"196",192,171.24614,27.142928,5.5127705,0.014708778,6.5180521,6.7969945e-05,0.048590202,4605520.2,213,3.71274159998694e-07,0.114861829427116,12411207.5061348,202192731609.109,205615112887.14,2600044044238420,209491626.254193,28547591676.7362,30378392161.6361,36705856693.4573,9048267178.2222,10860108707.2845,13317969547.9351,20720583564.497,13011055993.5503,5275752320.96898,3145966420.68944,3428164396.56959,5840881864.38408,7688736725.17754,3023743632.65205,1421586048.8453,1021884480.04915,1364123937.91439,2277492911.64565,3383661132.98863,1890428333.69276,939764635.368461,524602222.762079,466846827.435262,605577915.264994,726073557.4133,95631840531.8296,53946928997.9388,30701820996.1624,16797567736.2841,8536954624.92549
"197",140,176.99492,1.1577379,4.7009235,0.0043274957,0.45570848,7.2361744e-05,0.022240623,785191.85,2021,3.87856378054651e-08,0.00650202432170816,12081653.455951,151245728162.131,151345735964.258,1930780653577565,159810961.356993,16304451873.2881,23422922923.1831,24442741041.2975,1454204692.85238,1499691652.29662,10692761549.8965,11497612298.0735,8816643331.48775,589118794.780674,104792999.584006,548830141.500343,7993131745.51577,7513286044.39641,552027335.494221,101237157.601614,95745652.1107565,498314271.246484,6563562980.4521,10723958151.2268,2422229949.2996,1410901251.46559,1224895634.66058,1344414173.82807,2192719418.79655,9335540899.92271,64170115837.7688,25144270193.119,18052517012.8685,15324173441.3016,28654659479.1998
"198",201,52.076917,43.594771,5.7778019,0.012312455,9.5513783,6.7249137e-06,0.012769726,4430179,66,1.18058684479764e-06,0.274680057657998,8902394.30822103,16083746712.1573,20009698906.8998,256802163687598,28846415.3346309,65558325.6648033,37530278.167986,139817691.971394,90692315.2425697,179097595.638753,62586146.6464869,441092361.922531,991479928.593727,407772947.631982,248712984.551693,143575183.095626,112989155.916433,1900117059.65351,965603176.694942,719439442.014517,495643234.317551,314033905.242797,232732478.6344,4033732101.10254,2665220836.22265,2038942754.04737,1451867129.85661,1189017784.49968,779642761.292039,302801328.277173,242906295.804183,773468419.450341,1904530199.78946,4627569296.55772,12461224695.2981
"199",221,88.009769,3.1147537,5.2900109,0.0099416692,6.5112854,8.47747e-05,0.033705208,222737.09,1138,6.88521798023272e-08,0.00912897281563096,3252319.37959039,36655999829.4295,36729643770.2009,468766707641759,144133048.735453,1209442976.95534,710981497.30811,3601888394.49741,141628994.172586,466487555.149563,202587054.821947,3487078500.55011,3989300507.61413,469204589.853423,69904530.5607549,32847799.701858,115084860.381165,5170083910.84337,731255644.367435,166980250.839399,69058316.5843484,46932086.4096117,102244380.07808,10324314614.0525,2857826732.22922,1300676608.8318,661545253.097924,363238390.981798,219283202.283076,219767118.035908,5522312868.76086,4297782104.6942,4676342288.11133,6286554589.12225,15946651919.5122
"200",200,153.22854,17.938394,35.45801,0.0020915876,7.2285388,9.1810986e-06,0.023876526,139882.38,297,2.7889246907449e-07,0.0644632053018775,582147.749214834,4019396936.81606,4296657407.02771,51872537126337,89105449.9417023,512844865.86233,372048238.534698,836063964.616825,121722705.216648,218488023.849736,90367980.5182078,566386155.878461,446266889.575008,136928704.557726,52648367.7830578,29391109.5947688,21801733.2026857,340919940.941843,104455456.427306,34036029.6865913,13800210.3333713,7681446.80949384,5378501.26935352,235031234.430675,88882259.1544481,33896042.6527946,14513001.5378931,7135935.11756746,3832807.35041259,2135802.12580734,1720957069.01385,996964865.463053,687036804.713246,506271585.46796,385427082.369598
"201",148,22.685545,5.3451223,37.418581,0.007373633,3.510667,9.351382e-05,0.010111781,8732950.5,982,8.0355063944795e-08,0.0156750230338391,80227479.5732616,369005596671.797,369385083019.752,4681172169566996,58348737.7949132,672402871.812636,1136402611.67924,1533349126.49717,403189493.552983,524444498.595476,1542481127.25124,2699093764.42117,6624968612.73505,1653471398.96476,1016170692.83771,1113565449.05754,3038819648.06071,19910261990.12,8047286555.17299,6104271484.31155,5431079906.00393,5499819745.44666,8634400714.62477,77429880253.8351,46782466424.1429,39636268739.6632,35106786916.146,31970761685.8633,29697729420.6952,33175709888.2609,3342154609.98904,5169208883.82088,13446995801.6558,53627120395.6799,293799603328.607
"202",209,131.35458,27.641959,47.42725,0.019508773,4.0424806,1.1103038e-05,0.047507464,3313706.6,140,5.74600073367941e-07,0.129602195748286,9845737.30415612,91962403789.9021,99971211753.0325,1242742765006534,126221401.87327,8309470723.69969,3384736524.75815,17288114330.3818,1971281066.04496,4891717759.16433,818315258.911345,13168482192.382,12366100457.1755,4020199216.92388,1309481215.20036,511342617.084251,241085234.564963,11340251839.0011,3508099549.4489,1135984369.73763,400377664.789203,159262394.758066,106748909.808511,9414569399.53742,3446503675.12631,1250264792.03404,469999614.863253,247505505.790981,134157396.129665,77160045.7161689,28982321578.8396,20849796276.5027,18448208740.9489,16650724727.5434,15040160429.1978
"203",208,79.206959,11.800419,1.3409548,0.0087008097,5.5035011,1.9510389e-05,0.033613822,220726.53,379,2.12261326425473e-07,0.033750399946956,1530646.00185815,11743677059.9637,12183013442.431,151441408300778,98939538.0231182,130786222.969814,38221648.0692296,610999017.635801,37794607.599592,178432684.83101,12721759.2530962,966630281.154785,1351402818.68841,271592958.166529,60645012.6871474,15498822.899936,7426584.84391431,1965883040.59062,489318480.882936,136721658.640125,45589926.8444325,16913670.6898736,7548356.36616285,3680046317.66427,1277124135.5428,533167484.443664,217682431.03934,88160122.9377671,31196482.85806,11508915.1316899,780006888.674845,1195579332.83848,1706566197.28594,2661975134.01415,5838885889.61759
"204",255,150.55558,32.517864,47.411705,0.0028498479,0.4380244,5.348498e-05,0.044886905,9087166.7,117,6.69830424107917e-07,0.1606092597709,23523614.9322389,204361788530.771,208568148425.024,2661320959848226,113134013.09766,23673477312.3733,14213840203.7978,39227454479.6826,5885121815.35606,12045019460.6758,2862396801.53459,29046675684.5841,23081275273.6327,8086687766.49977,3005991256.16499,1557231683.50194,602587989.231429,16665050393.4614,6066360943.48493,2265975247.05405,852523400.018422,409726428.759336,168565590.061175,10715922145.8555,4522652037.50248,1941218808.72342,907368610.717218,463647829.484732,208484261.109774,92893001.7562668,77114771995.8536,49839213762.1506,36333773969.0308,26428202002.8393,18852186695.1494
"205",229,25.0551,15.17469,19.610266,0.015783631,2.7075985,4.6707245e-05,0.025368589,5683569.6,357,2.22141297714234e-07,0.0511200439951904,26620016.9907346,217854610511.997,221539266784.151,2793529058527528,104940919.440429,156996081.997024,280691882.402892,230707964.307115,374208244.029376,408334324.814251,629569306.876747,722337058.78205,2663291374.25718,1648429079.36132,1314463706.34623,1255625504.98129,1630622355.68775,10344490681.1094,7071677624.70575,5830998051.53955,5193281408.13674,4646666492.9569,4520095139.64926,40465750062.1614,30368985458.69,26468979493.5412,23181061791.925,20575256254.6393,17481454145.8295,14075293295.4236,668395928.707032,2134448934.50242,8512432020.63377,37607209398.0976,172616780502.21
"206",217,94.497733,18.236687,36.618485,0.008213069,1.2701778,1.8387262e-05,0.012597107,275590.65,207,3.78824278419504e-07,0.056963049097384,1512703.68803975,3079324711.66154,3198715630.59221,40791293998918.6,26965819.0969167,67029114.4302594,14809681.3925196,295329012.265478,18945597.9113009,88811490.0161445,5312733.85306167,398180194.989847,460835179.0054,109444420.331222,25273608.3706067,5930321.50951913,2071158.15291741,550672367.721319,133515003.913634,32400137.1914555,8064505.73864287,2048011.73424367,981971.286294993,717785828.939402,192804681.683649,49573151.7364999,13403466.050339,3737080.7165955,1142555.72062849,614355.931228471,377167808.088257,511250016.770354,603554687.369666,727681997.585591,979061120.778342
"207",158,70.076551,48.117584,41.128879,0.0026213182,5.0343984,4.7099439e-05,0.0064489133,3646683.2,49,1.55827443657209e-06,0.309516934787441,7471353.855984,5066099274.62801,5262209133.2302,68917271955887.9,9224201.30063714,28781517.6102663,11195522.212661,101192849.112334,21303056.7799438,71361838.1012461,8855283.82282895,273542225.078349,486411394.652423,148483061.366458,50697004.5440984,21911682.750621,9158827.04457244,877171332.690835,305132657.952327,133244446.844831,58502807.0133437,24273019.1920947,9184255.66699594,1420633375.67894,592663523.28272,318519899.41732,162421764.930137,87029603.2893715,31319660.8950079,9218523.30047448,141169888.935261,375062403.782367,716661970.358172,1407508519.36043,2621806350.79397
"208",216,159.4856,7.8144366,6.1799618,0.014076707,3.7209002,1.0086178e-05,0.04191989,3527170.5,741,1.06269837684362e-07,0.0227817027234228,25639467.0740273,467063050459.746,496617502353.112,6306578358544390,245971507.1431,64624190841.7048,62300943318.6467,97218964436.6367,13858580350.9284,19164886436.1844,21558691919.095,57123859289.294,41846049999.9782,10300231316.9632,3854087487.65909,3913369149.39727,9091239669.69285,32786822767.3761,7841343466.75661,2014442160.97234,1013403931.64475,1491076485.49321,3800391998.83159,27066766236.3184,8012302938.56447,2780851221.89177,1277031519.53799,826104584.033837,962654569.489244,1889216256.02061,224144098596.988,111706017995.502,69004977623.6906,48947480811.0746,42814927325.8563
"209",166,23.613936,2.9477317,41.051137,0.015306075,0.73004903,3.6010901e-05,0.042583173,6600389.2,1351,5.74419428851896e-08,0.0100380944030726,80056489.4572317,1643455098424.98,1657937578305.84,21364055887654168,266862262.291271,7642049758.46813,11406356768.4089,17833018785.2002,1966524718.65893,3010256175.3802,11372218017.0836,22234828518.7818,41379769105.6653,5829656682.5991,2451101581.80498,3363746676.94279,17300886382.7938,96617617066.4294,26399802992.1923,17929942584.7495,16222090905.4436,17631189430.0473,42226609756.5747,358749455844.563,196094997867.636,161267013396.794,145260652508.424,134999578083.789,130427658073.493,168320556623.919,36881425312.0773,38583827429.9045,70325160429.8059,217027252735.437,1295119912398.62
