"","simulation_number","angle","gap","ant","dist","re","diff_coef","stink_width","init_conc","hair_dots","hair_dxdy","domain_area","cmax","ctotal","raw_total_conc","total_conc","norm_conc","hair1","hair2","hair3","row1"
"1938",1906,128.78285,47.187095,46.673827,0.017631354,1.9000554,1.1380627e-05,0.023299616,8975477.1,46,2.11119204876777e-07,0.0370007518467039,56620614.3590527,332704943575.001,335717338696.609,3260313.37001288,0.000264843636264196,0.32733440610808,0.147753155451381,0.52491243844054,0.000264843636264196
"1939",1916,121.83319,28.581339,19.345832,0.0077112924,8.2889453,4.8507556e-05,0.015129325,9820206.4,67,1.31303919631458e-07,0.018543264746033,97484815.6140053,380315848393.678,381578112463.66,3356881.02140748,0.000475998217403957,0.283227197590174,0.133700759353149,0.583072043056678,0.000475998217403957
"1940",1973,29.707753,13.874333,31.360421,0.018531813,2.2456879,4.1547746e-05,0.032819289,622180.75,187,4.99989356364008e-08,0.0102867810178331,6870386.46599444,137111669298.991,137792222693.076,1288329.85656838,0.000913425556462213,0.313380393410228,0.239746541127343,0.446873065462429,0.000913425556462213
"1941",1963,148.01405,36.803234,2.1581827,0.019595134,9.953724,7.5191415e-06,0.041676243,8763774.9,93,1.03980047951627e-07,0.0273089038738234,52568509.6016528,1178645887292.09,1235273956532.87,11945277.6067326,0.000371115106750922,0.349894934284192,0.222116587730513,0.427988477985294,0.000371115106750922
"1942",1914,75.635671,15.752602,15.561158,0.015979079,1.2385786,7.0061465e-05,0.027013741,151896.22,110,8.57340306929283e-08,0.00823149575488943,2744786.3240968,16113265165.1476,16136299803.1446,152177.30248524,0.00114732793767826,0.233667538380241,0.0984884830580034,0.667843978561756,0.00114732793767826
"1943",1910,3.6824566,45.375234,14.705523,0.011127167,1.5602832,8.6345777e-05,0.021879726,4196190.9,260,3.58289612217649e-08,0.021568318076278,18707673.3748258,858914698435.213,856157155763.956,7975557.59873686,0.000430521397552173,0.370953808976881,0.300802275413345,0.328243915609774,0.000430521397552173
"1944",1992,103.37516,38.155318,30.917712,0.0081175112,7.5445448,5.0922622e-05,0.041853182,5905963,47,2.14942919695494e-07,0.0174705605128498,79617615.6243972,387538661333.183,390235275638.48,3942280.54715381,0.000582271660798951,0.214179796094337,0.0638594589232421,0.721960744982421,0.000582271660798951
"1945",1981,106.5086,42.040853,12.763009,0.014700501,0.84881277,1.0277878e-05,0.045357472,7458905.7,34,2.38545121429964e-07,0.021570204060183,85796553.9743991,477644618374.176,508019602214.029,4120310.32176421,0.000399917845117973,0.248460929237003,0.0840652429049805,0.667473827858016,0.000399917845117973
"1946",1971,63.945462,14.28248,17.540309,0.017426692,1.3910625,9.8184135e-05,0.010492562,4284700.5,125,7.46801602043261e-08,0.00910500513211144,65329089.8916355,202445384650.733,202292133807.597,1888401.12010329,0.00102448634508932,0.264603906246325,0.137596610854953,0.597799482898723,0.00102448634508932
"1947",1913,39.352391,29.438196,37.476085,0.016256737,6.4675932,5.3821031e-05,0.026661927,9882807.6,95,1.00362740077438e-07,0.0213624099509627,74452633.2721306,881351602632.745,885741778261.743,8445069.82740401,0.000448542708555906,0.326507763397532,0.192813731710381,0.480678504892087,0.000448542708555906
"1948",1924,3.1531094,38.434389,15.998104,0.0063252468,4.1500578,3.4677349e-05,0.015049666,1799378.3,284,3.34748864944739e-08,0.0182806355146322,9148596.1735034,271182062390.721,269534629485.438,2562430.08045285,0.000516891957581129,0.363484777000814,0.306816717628647,0.329698505370539,0.000516891957581129
"1949",2000,67.357322,3.8283564,11.486723,0.0031938107,4.0944881,7.6785774e-05,0.035097452,167819.8,230,4.03325778271647e-08,0.00475343629239832,3601863.2820624,49118154487.8117,49099269394.4617,455469.023945082,0.00195078374388713,0.257088307929796,0.207784884943598,0.535126807126606,0.00195078374388713
"1950",1918,9.0886004,12.408031,31.254607,0.0021623311,3.1056055,4.2884724e-05,0.019556123,7534441.3,278,3.33289355696155e-08,0.00855020513102915,81723875.5332074,1483497364213.4,1482013677741.64,13731514.8692898,0.00108256788244403,0.317262795088991,0.309317216760418,0.373419988150591,0.00108256788244403
"1951",1979,163.20723,18.992417,46.136323,0.0052322665,9.1088842,6.7780137e-06,0.0056620755,1407514.9,213,4.45804593617275e-08,0.0124104865989552,12164665.5443844,59978924936.943,59427702597.2774,564303.941767535,0.000758098429187057,0.331339102843597,0.272530508666895,0.396130388489508,0.000758098429187057
"1952",1921,82.391844,15.75116,17.075226,0.01564434,8.4143353,2.9883216e-05,0.043151641,8993706.3,104,8.74574092351626e-08,0.00715296658652548,188892415.82887,1495360325913.58,1514554835570.53,13775740.374613,0.00128790224099887,0.215080737546129,0.0779553209746306,0.706963941479241,0.00128790224099887
"1953",1959,42.35886,42.991629,4.6457487,0.015310383,5.1381974,8.5637923e-05,0.027275051,9553188.7,59,1.58070397212043e-07,0.0339667992345126,56804496.7422214,553343729755.992,555744732968.632,5182960.65064229,0.00027575811029903,0.333956488919688,0.176336024823622,0.48970748625669,0.00027575811029903
"1954",1926,96.871447,40.762694,41.13519,0.01702584,8.9253116,6.7283636e-05,0.0096501724,4511291.7,39,2.40044237017011e-07,0.0143892117437477,78032093.7866516,61255764434.1864,61139539616.0754,572371.571409774,0.000649372791107583,0.168318192368416,0.039588364210356,0.792093443421228,0.000649372791107583
"1955",1922,19.713842,32.744459,40.325097,0.0024141693,0.63401849,4.7205209e-05,0.014634289,5531303.5,147,6.49962038045674e-08,0.0214947645678009,33327482.1268305,417721017957.909,417984857830.818,3993612.06399886,0.000444781643507825,0.353283919424837,0.253220604788603,0.39349547578656,0.000444781643507825
"1956",1989,27.910531,30.732454,18.000207,0.013682116,5.7677933,9.5534518e-06,0.0061869209,7557407.3,117,7.9558000362381e-08,0.0216222733384879,50081475.7009813,197196770092.175,199036025392.826,1852684.25709853,0.000434510484983233,0.344429087743591,0.235925272784741,0.419645639471668,0.000434510484983233
"1957",1987,104.78107,35.837852,3.5890324,0.011427138,2.7314594,3.7291665e-05,0.013558777,693121.9,47,1.97391410128732e-07,0.0170467221787173,9176912.16460517,16037791302.2829,16185731662.5429,150161.446651226,0.000549253714453761,0.226371535401148,0.072839784619178,0.700788679979674,0.000549253714453761
"1958",1929,78.439043,39.408725,8.9357362,0.0075281282,2.2589137,5.3706155e-05,0.02108433,3697357,42,2.25913911005926e-07,0.0169851114850695,52560342.1474066,116343090264.69,116831104622.236,1108538.41443877,0.000560972730751712,0.199776168514562,0.0562035385070458,0.744020292978392,0.000560972730751712
"1959",1930,5.0040844,10.439286,47.91752,0.01325054,1.4619287,3.9346257e-05,0.019335891,885887.85,309,3.02102741109976e-08,0.00748924779321275,10444354.1706167,190279228795.028,189819378824.218,1771959.09895041,0.00124343792836992,0.313192935326634,0.326497158940381,0.360309905732985,0.00124343792836992
"1960",1934,67.638367,24.612964,36.518513,0.0038029043,2.8764306,7.5125461e-05,0.038711716,3593493.9,75,1.23249787181311e-07,0.0137743962153834,46526581.2678226,379713893325.849,380473484704.696,3516995.70134893,0.000672423338513436,0.25118065928693,0.107166786168206,0.641652554544864,0.000672423338513436
"1961",1932,59.382027,42.34038,41.615889,0.0019345102,1.2558238,5.1396104e-05,0.041325004,4877600.9,46,2.09220220938598e-07,0.0293343487373589,38636284.1921792,323825547329.139,326239537361.635,3139771.77194253,0.000330529724518237,0.294253268818839,0.120672439147824,0.585074292033337,0.000330529724518237
"1962",1995,6.2947731,6.0594382,44.468018,0.0044032494,4.9111281,2.0043522e-05,0.014720733,4705534.4,318,2.96055643026182e-08,0.00588049402630044,69943204.1161758,785567020821.289,780588813991.314,7348907.59983473,0.00159083717412853,0.29772341159135,0.332804519353456,0.369472069055195,0.00159083717412853
"1963",1940,33.226909,4.0627263,40.651346,0.019521181,3.3171713,2.6573897e-05,0.026711216,1661585.5,260,3.52270434501109e-08,0.00535070608372424,29608295.5864673,423354526405.549,424691233527.752,3889760.29945446,0.00171714724034814,0.279931613597441,0.275657878213479,0.44441050818908,0.00171714724034814
"1964",1967,6.9587626,35.744403,13.539992,0.01671796,3.3560438,7.497374e-05,0.035466767,6224010.4,237,4.03186516141389e-08,0.0188638068934039,33655626.528454,1835563714687.46,1835852858490.18,17542529.5004599,0.000506632924221563,0.36081105635118,0.294289642663219,0.344899300985601,0.000506632924221563
"1965",1997,11.740915,29.091439,47.940917,0.019498939,9.3698759,8.5801483e-05,0.043249084,7805775.1,208,4.57331652333777e-08,0.0170526167869,49728383.7427612,2475529728978.25,2478244432643.14,23574296.1223675,0.000558443905611123,0.349560339817303,0.281541187309816,0.368898472872881,0.000558443905611123
"1966",1942,150.92645,27.01734,40.238204,0.0062071527,6.4275441,3.4575931e-05,0.032105653,6117047.4,128,7.4190357781289e-08,0.0189197282799532,44736746.4242422,888296753883.092,886713885340.794,8420559.41159301,0.000501034895813012,0.33621631715762,0.223995927624889,0.439787755217491,0.000501034895813012
"1967",1948,146.75353,11.722485,10.021391,0.0099285592,1.5413771,6.4215036e-05,0.030045753,9192717.2,199,4.86236845739034e-08,0.00913930775251088,112672581.071287,1907504624311.8,1912239697120.12,18503047.8326306,0.00106136404250009,0.30793341159421,0.232542066192764,0.459524522213026,0.00106136404250009
"1968",1938,137.28974,30.27738,29.427235,0.012471005,3.4873276,7.1382314e-05,0.037497403,9123787.5,83,1.1006414559547e-07,0.0219736462832619,69977702.2295588,1043639363195.29,1044636207385.28,9543090.30478811,0.000416137116109208,0.324963366132196,0.179407600220308,0.495629033647496,0.000416137116109208
"1969",1950,161.62055,11.798,43.885319,0.017693195,3.7487198,5.7136957e-05,0.033424401,6863825.7,242,3.90226707284325e-08,0.0088016414281394,78257285.8948565,1973354261768.12,1973408945513.71,18635860.3733845,0.00107295304886416,0.31370449463279,0.278623066207793,0.407672439159417,0.00107295304886416
"1970",1937,14.209394,47.908448,6.9054815,0.0048703202,7.0709042,4.8965989e-05,0.024705331,7157369.1,139,6.75000068662483e-08,0.0301409130659996,31340984.1971995,878313235490.815,877751192563.991,8235501.40196486,0.000311088684062805,0.373007688762758,0.263400914243266,0.363591396993976,0.000311088684062805
"1971",1956,63.174305,25.863755,33.658699,0.011506021,3.0170175,7.6599307e-05,0.0056200373,4260224.1,76,1.24822945982758e-07,0.0155988739135733,49017383.3054905,64499219758.3656,64517474740.7713,612047.856102855,0.000608327811975163,0.267807081835208,0.119644530233754,0.612548387931038,0.000608327811975163
"1972",1975,55.858985,44.857673,5.9468901,0.01223,6.2127768,4.350414e-05,0.021541923,5163974.1,42,2.13938815482282e-07,0.0331476800708247,36604916.6745499,174703903332.763,176829615679.689,1588890.17786939,0.000274370954084219,0.308841490507464,0.136107049826705,0.555051459665831,0.000274370954084219
"1973",1958,174.95819,20.888796,24.382141,0.00130269,0.74647696,5.5636677e-05,0.023695322,5059074.1,291,3.27769687538178e-08,0.0116221886886037,40034206.4439514,1226603807431,1226328631688.28,11696842.5556428,0.000820495897140797,0.337418615381082,0.312787835315928,0.34979354930299,0.000820495897140797
"1974",1945,153.68368,30.938577,42.656972,0.0020130285,4.037856,6.0916077e-06,0.0077031142,3307800.6,124,7.65266569083831e-08,0.0215370501070401,21583565.3299054,111712129719.973,109406371145.058,1038190.47469792,0.000431509627756133,0.342093084713242,0.234078176771038,0.42382873851572,0.000431509627756133
"1975",1964,72.182794,25.959154,13.57586,0.017416827,4.439817,7.4211889e-05,0.012621533,687432.29,72,1.34345883989878e-07,0.0133083032680374,9617963.7058719,21740751815.7663,21762928572.7885,210510.71116703,0.000727573631552084,0.237742847289784,0.0888622679203309,0.673394884789885,0.000727573631552084
"1976",1983,149.2796,36.812178,41.281191,0.003191445,0.17597551,1.6874668e-05,0.039962032,589302.13,95,1.00441032660384e-07,0.0271447917226646,3495190.03865338,78669382983.029,78920434850.694,753050.747568973,0.000352640335738725,0.343211888004971,0.216247529513893,0.440540582481136,0.000352640335738725
"1977",1953,32.756578,24.778364,21.570213,0.0029767942,3.4185073,2.0510202e-05,0.048243099,9757822.3,123,7.56160878904007e-08,0.0175163155276355,77818160.3776984,2089515172426.57,2133218069941.17,19840589.4231257,0.000542083616006631,0.331387811817981,0.218243807320657,0.450368380861362,0.000542083616006631
"1978",1966,108.42667,45.007898,42.528443,0.0014915641,6.4264863,7.1325934e-05,0.020782737,4978560.4,37,2.57072973549218e-07,0.0246820903364075,51953375.0220526,135506563855.512,135756582305.981,1291275.88681427,0.000386079525619713,0.242910665323967,0.0817569347019687,0.675332399974064,0.000386079525619713
"1979",1946,141.60827,46.664852,17.735616,0.0029699628,2.146118,8.165046e-05,0.03124063,2956813.9,58,1.57829442972154e-07,0.0378437125180913,15768412.7952802,196418188304.983,197189536531.716,1805094.2532228,0.000242842361764348,0.348551838436203,0.186952011144227,0.46449615041957,0.000242842361764348
"1980",1961,42.794329,9.428077,35.940107,0.0094434251,8.6404373,2.7768657e-05,0.013967543,7839557.1,193,4.90017330226786e-08,0.00781636443791351,112786250.66164,750749532392.357,752997536743.017,7121349.56260768,0.00121356329871302,0.293089697420307,0.215793574282774,0.491116728296919,0.00121356329871302
"1981",1954,99.79982,48.960262,29.575739,0.01298055,7.5520111,1.4961949e-05,0.041761543,9313201.2,28,3.03198761264932e-07,0.0200232461939361,130104381.308812,432907144536.032,450107152963.236,3821214.07401827,0.000440831000868079,0.198834121128132,0.0537501576759554,0.747415721195913,0.000440831000868079
"1982",1969,87.788192,49.589471,31.791516,0.0064416314,5.8366022,8.6096825e-06,0.020191057,10632.675,32,3.14666489200481e-07,0.0129478966976214,234008.845057244,231311585.555245,238537654.792392,2401.91380402042,0.000801974956650386,0.132940555981741,0.0226151718543109,0.844444272163948,0.000801974956650386
"1983",1972,131.37917,44.63925,16.978483,0.014408552,8.0869248,8.075454e-05,0.023484133,3354661.2,55,1.87972898540578e-07,0.0349494250798525,21140729.0989974,140742971037.182,141335971648.959,1461203.27423971,0.000297059801238689,0.329216442748353,0.153505318834394,0.517278238417254,0.000297059801238689
"1984",1977,27.066806,6.0821649,40.400253,0.010182567,7.7135922,4.1274728e-05,0.028447769,7571992,255,3.65544258407889e-08,0.00625797148623969,117519588.519434,1979353993972.03,1979712918218.46,18453653.6090425,0.00148979088400971,0.291273385019224,0.276624926364867,0.432101688615909,0.00148979088400971
"1985",1980,3.9903914,20.547631,38.175627,0.015702725,1.8159189,1.8076413e-05,0.017503442,1660110.5,301,3.15880694326036e-08,0.0112969044473209,13267918.5055072,308506713027.531,308038529635.72,2928833.08107713,0.000840370013422325,0.33659054619595,0.317910240040617,0.345499213763433,0.000840370013422325
"1986",1991,55.354517,47.016788,12.8735,0.014958477,3.4267534,7.4317304e-05,0.049921869,8815249.4,42,2.25274137552114e-07,0.0354761711817069,59912472.4279848,656337802496.617,662096872557.854,6264438.68153974,0.00026904071105255,0.316144168475706,0.132632447631894,0.551223383892401,0.00026904071105255
"1987",1962,144.28084,41.690177,23.373247,0.017646314,9.0304369,7.8126685e-06,0.017495191,5805070.2,73,1.30124043822042e-07,0.0324565800024444,32775340.198059,261912921195.427,266215672265.161,2528797.36568808,0.000297477655714921,0.350788105103479,0.208210768508366,0.441001126388155,0.000297477655714921
"1988",1974,158.19812,44.9064,31.589216,0.0061816642,6.8766831,9.2963855e-05,0.013788394,1229839.1,106,8.95297983965006e-08,0.0317913151722102,5880135.27522293,63522981775.4471,63468438714.5236,602325.551401106,0.000298257873117045,0.366212168332137,0.239583064501401,0.394204767166461,0.000298257873117045
"1989",1970,176.14827,10.234026,25.0039,0.011499758,8.9739686,2.9331936e-06,0.036090944,1913362.1,317,2.95534855473952e-08,0.00734144045179954,22760612.9480822,784134838771.168,795398435557.115,7451654.38578157,0.00129443627037526,0.306849217071188,0.332633877357301,0.360516905571511,0.00129443627037526
"1990",1988,115.49639,19.786026,2.8669007,0.012905854,3.738839,6.1010862e-05,0.032369024,3656703.7,102,9.77135092226185e-08,0.0118139541190515,49151356.5786428,407376502879.618,409597366945.712,4082366.00144623,0.000848243778408479,0.268615176468641,0.120169152609773,0.611215670921585,0.000848243778408479
"1991",1999,138.70693,15.629906,4.5020817,0.007182733,1.9804542,9.2013851e-05,0.016000779,7113406.2,153,6.33790636755009e-08,0.0113653872145455,80044223.1952743,603151067537.343,603757108887.211,5854630.71805093,0.000854061548769486,0.306237283010603,0.199553929977532,0.494208787011866,0.000854061548769486
"1992",1982,170.02733,1.6172911,35.888694,0.0043147017,2.4962204,4.0293739e-05,0.0080276053,7557844.5,328,2.87494763722268e-08,0.00426458232715063,152651167.860149,709164494397.788,705810454791.755,6655671.36580443,0.00220073820693719,0.25917609907832,0.346446608827603,0.394377292094077,0.00220073820693719
"1993",1978,51.813126,9.9456769,15.046417,0.014408891,4.2438454,4.3557314e-06,0.026660657,8387821.5,170,5.43956721164333e-08,0.00782013940614692,127080984.471526,1381659418483.89,1459072503745.85,13492429.0163367,0.00124874753788979,0.287947454671909,0.198272589946469,0.513779955381622,0.00124874753788979
